ZIPCODE_KEY,ZIPCODE_ID,CITY_DES,PROVINCE_ID,PROVINCE_DES,CITY_ID
559,04800,Albox,4,Almería,04006
560,04810,"Oria, Partaloa",4,Almería,04070
561,04811,Oria,4,Almería,04070
562,04812,Albox,4,Almería,04006
563,04813,"Albox, Oria",4,Almería,04006
564,04814,Albox,4,Almería,04006
565,04815,Cantoria,4,Almería,04031
566,04820,Vélez-Rubio,4,Almería,04099
567,04825,Chirivel,4,Almería,04037
568,04826,Vélez-Rubio,4,Almería,04099
569,04827,Vélez-Rubio,4,Almería,04099
570,04828,Vélez-Rubio,4,Almería,04099
571,04829,"Vélez-Blanco, Vélez-Rubio",4,Almería,04098
572,04830,Vélez-Blanco,4,Almería,04098
573,04838,María,4,Almería,04063
574,04839,"María, Vélez-Blanco",4,Almería,04063
575,04850,Cantoria,4,Almería,04031
576,04857,Albánchez,4,Almería,04004
577,04858,"Albánchez, Cantoria",4,Almería,04004
578,04859,"Cóbdar, Chercos, Líjar",4,Almería,04034
579,04860,Olula del Río,4,Almería,04069
580,04867,Macael,4,Almería,04062
581,04868,Laroya,4,Almería,04056
582,04869,Fines,4,Almería,04044
583,04870,Purchena,4,Almería,04076
584,04877,"Lúcar, Somontín",4,Almería,04085
585,04878,"Sierro, Suflí",4,Almería,04084
586,04879,Urrácal,4,Almería,04096
587,04880,Tíjola,4,Almería,04092
588,04887,"Lúcar, Tíjola",4,Almería,04061
589,04888,"Armuña de Almanzora, Bayarque",4,Almería,04018
590,04889,"Bacares, Tíjola",4,Almería,04019
591,04890,Serón,4,Almería,04083
592,04897,"Alcóntar, Serón",4,Almería,04008
593,04898,"Alcóntar, Serón",4,Almería,04008
594,04899,"Oria, Serón",4,Almería,04083
595,04964,Huércal-Overa,4,Almería,04053
596,05001,Ávila,5,Ávila,05019
597,05002,Ávila,5,Ávila,05019
598,05003,Ávila,5,Ávila,05019
599,05004,Ávila,5,Ávila,05019
10566,49255,Bermillo de Sayago,49,Zamora,49023
600,05005,Ávila,5,Ávila,05019
601,05100,Navaluenga,5,Ávila,05163
602,05110,"Barraco,  El",5,Ávila,05022
603,05111,San Juan de la Nava,5,Ávila,05211
604,05113,Burgohondo,5,Ávila,05041
605,05114,Villanueva de Ávila,5,Ávila,05905
606,05115,"Navarrevisca, Serranillos",5,Ávila,05167
607,05116,Serranillos,5,Ávila,05233
608,05120,"Navalmoral, Navarredondilla, San Juan del Molinillo",5,Ávila,05158
609,05122,"Navaquesera, Navatalgordo",5,Ávila,05164
610,05123,"Hoyocasero, Navalosa",5,Ávila,05101
611,05130,Solosancho,5,Ávila,05238
612,05131,"Hija de Dios,  La, Mengamuñoz, Narros del Puerto",5,Ávila,05096
613,05132,"Cepeda la Mora, Hoyos de Miguel Muñoz, San Martín del Pimpollar",5,Ávila,05058
614,05133,San Martín de la Vega del Alberche,5,Ávila,05215
615,05134,"Garganta del Villar, Navadijos, Navalacruz",5,Ávila,05081
616,05140,"Bularros, Casasola, Marlín, Martiherrero",5,Ávila,05040
617,05141,"Chamartín, Gallegos de Altamiros, Narrillos del Rebollar, Sanchorreja",5,Ávila,05067
618,05143,Valdecasa,5,Ávila,05252
619,05145,"Manjabálago, Muñico, San Juan del Olmo",5,Ávila,05119
620,05146,"Blascomillán, Herreros de Suso, Mancera de Arriba, Mirueña de los Infanzones, Parral,  El, San García de Ingelmos, Vita",5,Ávila,05033
621,05147,"Gallegos de Sobrinos, Hurtumpascual",5,Ávila,05080
622,05148,Cabezas del Villar,5,Ávila,05044
623,05149,"Cillán, Solana de Rioalmar",5,Ávila,05059
624,05150,"Pascualcobo, Riocabado, San Miguel de Serrezuela",5,Ávila,05181
625,05151,"Martínez, Diego del Carpio",5,Ávila,05122
626,05152,Martínez,5,Ávila,05122
627,05153,"Arevalillo, Becedillas, Collado del Mirón, Malpartida de Corneja, Mirón,  El",5,Ávila,05015
628,05154,"Mirón,  El, Narrillos del Álamo, Zapardiel de la Cañada",5,Ávila,05129
629,05160,Ávila,5,Ávila,05019
630,05161,Mingorría,5,Ávila,05128
631,05162,"Berlanas,  Las",5,Ávila,05027
632,05163,"Gotarrendura, Monsalupe, Peñalba de Ávila",5,Ávila,05087
633,05164,"Hernansancho, Oso,  El, Riocabado, San Pascual, Villanueva de Gómez",5,Ávila,05092
634,05165,"Bohodón,  El, Cabizuela, Pedro-Rodríguez, Tiñosillos",5,Ávila,05036
635,05170,"Tiemblo,  El",5,Ávila,05241
636,05190,Riofrío,5,Ávila,05195
637,05191,"Mironcillo, Niharra",5,Ávila,05130
638,05192,"Colilla,  La, Muñopepe, Serrada,  La",5,Ávila,05061
639,05193,"Ojos-Albos, Santa María del Cubillo",5,Ávila,05173
640,05194,"Ávila, Berrocalejo de Aragona, Mediana de Voltoya",5,Ávila,05019
641,05195,Ávila,5,Ávila,05019
642,05196,Tornadizos de Ávila,5,Ávila,05245
643,05197,"Ávila, Fresno,  El, Gemuño",5,Ávila,05019
644,05198,Sotalbo,5,Ávila,05239
645,05200,Arévalo,5,Ávila,05016
646,05210,"Horcajo de las Torres, San Juan de la Encinilla",5,Ávila,05099
647,05211,"Bernuy-Zapardiel, Cabezas del Pozo, Cantiveros, Cisla",5,Ávila,05029
648,05212,"Aldeaseca, Canales, Fuente el Saúz, Fuentes de Año, Villanueva del Aceral",5,Ávila,05008
649,05213,Langa,5,Ávila,05109
650,05215,"Donvidas, Palacios de Goda, Sinlabajos",5,Ávila,05070
651,05216,Nava de Arévalo,5,Ávila,05152
652,05217,"Cabezas de Alambre, Constanzana, Donjimeno, San Vicente de Arévalo",5,Ávila,05042
653,05220,Madrigal de las Altas Torres,5,Ávila,05114
654,05229,"Barromán, Bercial de Zapardiel, Castellanos de Zapardiel, San Esteban de Zapardiel",5,Ávila,05023
655,05230,"Navas del Marqués,  Las",5,Ávila,05168
656,05239,"Navas del Marqués,  Las, Peguerinos",5,Ávila,05168
657,05240,Navalperal de Pinares,5,Ávila,05161
658,05250,"Hoyo de Pinares,  El",5,Ávila,05102
659,05260,Cebreros,5,Ávila,05057
660,05267,San Bartolomé de Pinares,5,Ávila,05201
661,05268,"Herradón de Pinares, Santa Cruz de Pinares",5,Ávila,05093
662,05270,"Tiemblo,  El",5,Ávila,05241
663,05278,"Barraco,  El, Tiemblo,  El",5,Ávila,05022
664,05279,"Tiemblo,  El",5,Ávila,05241
665,05280,Mingorría,5,Ávila,05128
666,05289,"San Esteban de los Patos, Tolbaños",5,Ávila,05206
667,05290,"Blascosancho, Sanchidrián",5,Ávila,05035
668,05291,Maello,5,Ávila,05115
669,05292,"Pozanco, Santo Domingo de las Posadas, Vega de Santa María, Velayos",5,Ávila,05190
670,05294,Herradón de Pinares,5,Ávila,05093
671,05296,"Adanero, Espinosa de los Caballeros, Gutierre-Muñoz, Orbita",5,Ávila,05001
672,05298,"Mamblas, Rasueros, Tolbaños",5,Ávila,05117
673,05299,"Blasconuño de Matacabras, Moraleja de Matacabras",5,Ávila,05034
674,05300,Crespos,5,Ávila,05065
675,05309,"Collado de Contreras, Crespos, Muñogrande, Rivilla de Barajas, Viñegra de Moraña",5,Ávila,05062
676,05310,Fontiveros,5,Ávila,05074
677,05320,Cardeñosa,5,Ávila,05049
678,05340,"Aveinte, Bularros",5,Ávila,05040
679,05350,San Pedro del Arroyo,5,Ávila,05220
680,05357,"Aveinte, Brabos, Grandes y San Martín, Muñogrande, Santo Tomé de Zabarcos, Sigeres, Villaflor",5,Ávila,05017
681,05358,"Albornos, Muñomer del Peco, Narros de Saldueña, Papatrigo, San Juan de la Encinilla",5,Ávila,05005
682,05370,"Flores de Ávila, Narros del Castillo",5,Ávila,05073
683,05380,"Gimialcón, Muñosancho, Salvadiós",5,Ávila,05086
684,05400,Arenas de San Pedro,5,Ávila,05014
685,05410,Mombeltrán,5,Ávila,05132
686,05412,San Esteban del Valle,5,Ávila,05207
687,05413,"Santa Cruz del Valle, Villarejo del Valle",5,Ávila,05221
688,05414,Cuevas del Valle,5,Ávila,05066
689,05415,"Hornillo,  El",5,Ávila,05100
690,05416,"Arenal,  El",5,Ávila,05013
691,05417,Guisando,5,Ávila,05089
692,05418,Arenas de San Pedro,5,Ávila,05014
693,05420,Sotillo de la Adrada,5,Ávila,05240
694,05427,"Fresnedilla, Higuera de las Dueñas",5,Ávila,05075
695,05428,Casillas,5,Ávila,05055
696,05429,"Navahondilla, Santa María del Tiétar",5,Ávila,05156
697,05430,"Adrada,  La",5,Ávila,05002
698,05440,Piedralaves,5,Ávila,05187
699,05450,Casavieja,5,Ávila,05054
700,05460,Gavilanes,5,Ávila,05082
701,05461,Mijares,5,Ávila,05127
702,05470,Pedro Bernardo,5,Ávila,05182
703,05480,Candeleda,5,Ávila,05047
704,05489,Candeleda,5,Ávila,05047
705,05490,Lanzahíta,5,Ávila,05110
706,05491,Mombeltrán,5,Ávila,05132
707,05492,Poyales del Hoyo,5,Ávila,05189
708,05500,Piedrahíta,5,Ávila,05186
709,05510,Santa María del Berrocal,5,Ávila,05225
710,05511,Santa María del Berrocal,5,Ávila,05225
711,05513,Burgohondo,5,Ávila,05041
712,05514,"Bonilla de la Sierra, Mesegar de Corneja, Navaescurial, San Miguel de Corneja, Tórtoles",5,Ávila,05038
713,05515,Piedrahíta,5,Ávila,05186
714,05516,"Hoyorredondo, San Bartolomé de Corneja, Villar de Corneja",5,Ávila,05103
715,05520,"Padiernos, Salobral, Torre,  La",5,Ávila,05176
716,05530,"Muñogalindo, Santa María del Arroyo",5,Ávila,05138
717,05540,"Muñana, Piedralaves, Torre,  La",5,Ávila,05135
718,05560,"Amavida, Muñotello, Poveda, Pradosegar, Vadillo de la Sierra, Villatoro",5,Ávila,05012
719,05570,Bonilla de la Sierra,5,Ávila,05038
720,05571,"Casas del Puerto, Navacepedilla de Corneja, Villafranca de la Sierra",5,Ávila,05052
721,05580,"Aldeanueva de Santa Cruz, Avellaneda, Santa María de los Caballeros",5,Ávila,05007
722,05581,Santa María de los Caballeros,5,Ávila,05226
723,05591,Villanueva del Campillo,5,Ávila,05260
724,05592,Santiago del Collado,5,Ávila,05228
725,05593,"Aldehuela,  La",5,Ávila,05010
726,05600,"Barco de Ávila,  El",5,Ávila,05021
727,05610,Becedas,5,Ávila,05024
728,05619,"Gilbuena, Medinilla, Neila de San Miguel, San Bartolomé de Béjar",5,Ávila,05084
729,05620,"Carrera,  La",5,Ávila,05051
730,05621,"Puerto Castilla, Solana de Ávila",5,Ávila,05192
731,05630,"Bohoyo, Santiago del Tormes",5,Ávila,05037
732,05631,"Navalperal de Tormes, Zapardiel de la Ribera",5,Ávila,05162
733,05632,"Navalperal de Tormes, San Juan de Gredos",5,Ávila,05162
734,05633,San Juan de Gredos,5,Ávila,05901
735,05634,"Hoyos del Collado, Hoyos del Espino",5,Ávila,05104
736,05635,Navarredonda de Gredos,5,Ávila,05165
737,05690,"Bohoyo, Llanos de Tormes,  Los",5,Ávila,05037
738,05691,Solana de Ávila,5,Ávila,05236
739,05692,"Losar del Barco,  El",5,Ávila,05112
740,05693,"Gil García, Umbrías",5,Ávila,05085
741,05694,"Becedas, Junciana",5,Ávila,05024
742,05695,"Horcajada,  La",5,Ávila,05097
743,05696,"Horcajada,  La, San Lorenzo de Tormes",5,Ávila,05097
744,05697,"Nava del Barco, Navalonguilla, Navatejares, Tormellas",5,Ávila,05153
745,06001,Badajoz,6,Badajoz,06015
746,06002,Badajoz,6,Badajoz,06015
747,06003,Badajoz,6,Badajoz,06015
748,06004,Badajoz,6,Badajoz,06015
749,06005,Badajoz,6,Badajoz,06015
750,06006,Badajoz,6,Badajoz,06015
751,06007,Badajoz,6,Badajoz,06015
752,06008,Badajoz,6,Badajoz,06015
753,06009,Badajoz,6,Badajoz,06015
754,06010,Badajoz,6,Badajoz,06015
755,06011,Badajoz,6,Badajoz,06015
756,06100,Olivenza,6,Badajoz,06095
757,06105,Cheles,6,Badajoz,06042
758,06106,Olivenza,6,Badajoz,06095
759,06107,Olivenza,6,Badajoz,06095
760,06108,Olivenza,6,Badajoz,06095
761,06109,Olivenza,6,Badajoz,06095
762,06110,Villanueva del Fresno,6,Badajoz,06154
763,06120,Oliva de la Frontera,6,Badajoz,06093
764,06129,Zahínos,6,Badajoz,06159
765,06130,Valverde de Leganés,6,Badajoz,06143
766,06131,Alconchel,6,Badajoz,06007
767,06132,Higuera de Vargas,6,Badajoz,06066
768,06133,Táliga,6,Badajoz,06129
769,06134,Valencia del Mombuey,6,Badajoz,06140
770,06140,Talavera la Real,6,Badajoz,06128
771,06150,Santa Marta,6,Badajoz,06121
772,06160,Barcarrota,6,Badajoz,06016
773,06170,"Albuera,  La, Badajoz",6,Badajoz,06005
774,06171,Almendral,6,Badajoz,06010
775,06172,Torre de Miguel Sesmero,6,Badajoz,06131
776,06173,Nogales,6,Badajoz,06092
777,06174,"Haba,  La, Salvaleón",6,Badajoz,06116
778,06175,Salvatierra de los Barros,6,Badajoz,06117
779,06176,"Morera,  La, Parra,  La",6,Badajoz,06089
780,06177,Valle de Matamoros,6,Badajoz,06147
781,06178,Valle de Santa Ana,6,Badajoz,06148
782,06180,Badajoz,6,Badajoz,06015
783,06181,Badajoz,6,Badajoz,06015
784,06182,Badajoz,6,Badajoz,06015
785,06183,Badajoz,6,Badajoz,06015
786,06184,Pueblonuevo del Guadiana,6,Badajoz,06902
787,06185,Valdelacalzada,6,Badajoz,06901
788,06186,Guadiana del Caudillo,6,Badajoz,06903
789,06187,Lobón,6,Badajoz,06072
790,06190,"Roca de la Sierra,  La",6,Badajoz,06115
791,06191,Puebla de Obando,6,Badajoz,06107
792,06192,Villar del Rey,6,Badajoz,06155
793,06193,Badajoz,6,Badajoz,06015
794,06194,Badajoz,6,Badajoz,06015
795,06195,Badajoz,6,Badajoz,06015
796,06196,"Corte de Peleas, Solana de los Barros",6,Badajoz,06040
797,06197,Entrín Bajo,6,Badajoz,06045
798,06198,Solana de los Barros,6,Badajoz,06126
799,06200,Almendralejo,6,Badajoz,06011
800,06207,Aceuchal,6,Badajoz,06002
801,06208,Villalba de los Barros,6,Badajoz,06152
802,06209,Solana de los Barros,6,Badajoz,06126
803,06210,Torremejía,6,Badajoz,06133
804,06220,Villafranca de los Barros,6,Badajoz,06149
805,06225,Ribera del Fresno,6,Badajoz,06113
806,06226,Hinojosa del Valle,6,Badajoz,06068
807,06227,Llera,6,Badajoz,06073
808,06228,Hornachos,6,Badajoz,06069
809,06229,Puebla del Prior,6,Badajoz,06106
810,06230,"Santos de Maimona,  Los",6,Badajoz,06122
811,06240,Fuente de Cantos,6,Badajoz,06052
812,06249,"Calzadilla de los Barros, Carmonita",6,Badajoz,06027
813,06250,Bienvenida,6,Badajoz,06020
814,06260,Monesterio,6,Badajoz,06085
815,06270,Segura de León,6,Badajoz,06124
816,06280,Fuentes de León,6,Badajoz,06055
817,06290,Usagre,6,Badajoz,06136
818,06291,Montemolín,6,Badajoz,06086
819,06292,Calera de León,6,Badajoz,06026
820,06293,Cabeza la Vaca,6,Badajoz,06024
821,06300,Zafra,6,Badajoz,06158
822,06310,Puebla de Sancho Pérez,6,Badajoz,06108
823,06320,Medina de las Torres,6,Badajoz,06081
824,06329,Atalaya,6,Badajoz,06013
825,06330,Valencia del Ventoso,6,Badajoz,06141
826,06340,Fregenal de la Sierra,6,Badajoz,06050
827,06350,Higuera la Real,6,Badajoz,06067
828,06360,Fuente del Maestre,6,Badajoz,06054
829,06370,Burguillos del Cerro,6,Badajoz,06022
830,06378,Valverde de Burguillos,6,Badajoz,06142
831,06380,Jerez de los Caballeros,6,Badajoz,06070
832,06389,Jerez de los Caballeros,6,Badajoz,06070
833,06390,Feria,6,Badajoz,06049
834,06391,"Lapa,  La",6,Badajoz,06071
835,06392,Puebla de Sancho Pérez,6,Badajoz,06108
836,06393,Alconera,6,Badajoz,06008
837,06394,Bodonal de la Sierra,6,Badajoz,06021
838,06400,Don Benito,6,Badajoz,06044
839,06410,"Don Benito, Guareña, Santa Amalia",6,Badajoz,06044
840,06411,Medellín,6,Badajoz,06080
841,06412,Don Benito,6,Badajoz,06044
842,06413,Mengabril,6,Badajoz,06082
843,06420,Castuera,6,Badajoz,06036
844,06427,Monterrubio de la Serena,6,Badajoz,06087
845,06428,Benquerencia de la Serena,6,Badajoz,06018
846,06429,Benquerencia de la Serena,6,Badajoz,06018
847,06430,Zalamea de la Serena,6,Badajoz,06160
848,06439,Esparragosa de la Serena,6,Badajoz,06047
849,06440,Malpartida de la Serena,6,Badajoz,06078
850,06441,Higuera de la Serena,6,Badajoz,06064
851,06442,Retamal de Llerena,6,Badajoz,06112
852,06443,Campillo de Llerena,6,Badajoz,06029
853,06444,Valencia de las Torres,6,Badajoz,06139
854,06445,Higuera de Llerena,6,Badajoz,06065
855,06450,Quintana de la Serena,6,Badajoz,06109
856,06458,Valle de la Serena,6,Badajoz,06146
857,06459,Campanario,6,Badajoz,06028
858,06460,Campanario,6,Badajoz,06028
859,06468,Magacela,6,Badajoz,06075
860,06469,"Coronada,  La",6,Badajoz,06039
861,06470,Guareña,6,Badajoz,06060
862,06473,Villagonzalo,6,Badajoz,06151
863,06474,Valdetorres,6,Badajoz,06138
864,06475,Oliva de Mérida,6,Badajoz,06094
865,06476,Palomas,6,Badajoz,06098
866,06477,Puebla de la Reina,6,Badajoz,06104
867,06478,Manchita,6,Badajoz,06079
868,06479,Cristina,6,Badajoz,06041
869,06480,Montijo,6,Badajoz,06088
870,06486,"Nava de Santiago,  La",6,Badajoz,06090
871,06487,Cordobilla de Lácara,6,Badajoz,06038
872,06488,Carmonita,6,Badajoz,06031
873,06489,Montijo,6,Badajoz,06088
874,06490,Puebla de la Calzada,6,Badajoz,06103
875,06498,Lobón,6,Badajoz,06072
876,06499,Montijo,6,Badajoz,06088
877,06500,San Vicente de Alcántara,6,Badajoz,06123
878,06510,Alburquerque,6,Badajoz,06006
879,06518,"Codosera,  La",6,Badajoz,06037
880,06519,Alburquerque,6,Badajoz,06006
881,06600,Cabeza del Buey,6,Badajoz,06023
882,06610,Peñalsordo,6,Badajoz,06100
883,06611,Zarza-Capilla,6,Badajoz,06161
884,06612,Capilla,6,Badajoz,06030
885,06613,Benquerencia de la Serena,6,Badajoz,06018
886,06614,Cabeza del Buey,6,Badajoz,06023
887,06615,Benquerencia de la Serena,6,Badajoz,06018
888,06620,Esparragosa de Lares,6,Badajoz,06048
889,06630,Puebla de Alcocer,6,Badajoz,06102
890,06640,Talarrubias,6,Badajoz,06127
891,06650,Siruela,6,Badajoz,06125
892,06656,Garlitos,6,Badajoz,06057
893,06657,Risco,6,Badajoz,06114
894,06658,Tamurejo,6,Badajoz,06130
895,06659,Baterno,6,Badajoz,06017
896,06660,Fuenlabrada de los Montes,6,Badajoz,06051
897,06670,Herrera del Duque,6,Badajoz,06063
898,06678,Villarta de los Montes,6,Badajoz,06157
899,06679,Herrera del Duque,6,Badajoz,06063
900,06680,Castilblanco,6,Badajoz,06035
901,06689,Valdecaballeros,6,Badajoz,06137
902,06690,Garbayuela,6,Badajoz,06056
903,06692,Helechosa de los Montes,6,Badajoz,06062
904,06700,Villanueva de la Serena,6,Badajoz,06153
905,06710,Villanueva de la Serena,6,Badajoz,06153
906,06711,Don Benito,6,Badajoz,06044
907,06712,Villanueva de la Serena,6,Badajoz,06153
908,06713,Acedera,6,Badajoz,06001
909,06714,"Haba,  La",6,Badajoz,06061
910,06715,Rena,6,Badajoz,06111
911,06716,Villar de Rena,6,Badajoz,06156
912,06717,"Don Benito, Villar de Rena",6,Badajoz,06156
913,06718,Villanueva de la Serena,6,Badajoz,06153
914,06719,Don Benito,6,Badajoz,06044
915,06720,Villanueva de la Serena,6,Badajoz,06153
916,06730,"Acedera, Navalvillar de Pela",6,Badajoz,06001
917,06731,Navalvillar de Pela,6,Badajoz,06091
918,06740,Orellana la Vieja,6,Badajoz,06097
919,06750,Orellana de la Sierra,6,Badajoz,06096
920,06760,Navalvillar de Pela,6,Badajoz,06091
921,06770,Casas de Don Pedro,6,Badajoz,06033
922,06800,Mérida,6,Badajoz,06083
923,06810,Calamonte,6,Badajoz,06025
924,06820,Don Álvaro,6,Badajoz,06043
925,06830,"Zarza,  La, Zarza,  La",6,Badajoz,06162
926,06840,Alange,6,Badajoz,06004
927,06850,Arroyo de San Serván,6,Badajoz,06012
928,06860,Esparragalejo,6,Badajoz,06046
929,06870,"Garrovilla,  La",6,Badajoz,06058
930,06880,Torremayor,6,Badajoz,06132
931,06890,Valverde de Mérida,6,Badajoz,06145
932,06891,Mirandilla,6,Badajoz,06084
933,06892,Trujillanos,6,Badajoz,06135
934,06893,San Pedro de Mérida,6,Badajoz,06119
935,06894,"Aljucén, Carrascalejo,  El",6,Badajoz,06009
936,06900,Llerena,6,Badajoz,06074
937,06906,Puebla del Maestre,6,Badajoz,06105
938,06907,Montemolín,6,Badajoz,06086
939,06908,Montemolín,6,Badajoz,06086
940,06909,Trasierra,6,Badajoz,06134
941,06910,Granja de Torrehermosa,6,Badajoz,06059
942,06919,Peraleda del Zaucejo,6,Badajoz,06101
943,06920,Azuaga,6,Badajoz,06014
944,06927,Valverde de Llerena,6,Badajoz,06144
945,06928,Malcocinado,6,Badajoz,06077
946,06929,Azuaga,6,Badajoz,06014
947,06930,Berlanga,6,Badajoz,06019
948,06939,Maguilla,6,Badajoz,06076
949,06940,Ahillones,6,Badajoz,06003
950,06950,Villagarcía de la Torre,6,Badajoz,06150
951,06960,Casas de Reina,6,Badajoz,06034
952,06970,Reina,6,Badajoz,06110
953,06980,Fuente del Arco,6,Badajoz,06053
954,07001,Palma de Mallorca,7,Illes Balears,07040
955,07002,Palma de Mallorca,7,Illes Balears,07040
956,07003,Palma de Mallorca,7,Illes Balears,07040
957,07004,Palma de Mallorca,7,Illes Balears,07040
958,07005,Palma de Mallorca,7,Illes Balears,07040
959,07006,Palma de Mallorca,7,Illes Balears,07040
960,07007,Palma de Mallorca,7,Illes Balears,07040
961,07008,Palma de Mallorca,7,Illes Balears,07040
962,07009,Palma de Mallorca,7,Illes Balears,07040
963,07010,"Bunyola, Palma de Mallorca",7,Illes Balears,07040
964,07011,Palma de Mallorca,7,Illes Balears,07040
965,07012,Palma de Mallorca,7,Illes Balears,07040
966,07013,Palma de Mallorca,7,Illes Balears,07040
967,07014,Palma de Mallorca,7,Illes Balears,07040
968,07015,Palma,7,Illes Balears,07040
969,07071,Palma de Mallorca,7,Illes Balears,07040
970,07100,Sóller,7,Illes Balears,07061
971,07101,Sóller,7,Illes Balears,07061
972,07108,Sóller,7,Illes Balears,07061
973,07109,Fornalutx,7,Illes Balears,07025
974,07110,Bunyola,7,Illes Balears,07010
975,07120,Palma de Mallorca,7,Illes Balears,07040
976,07140,Sencelles,7,Illes Balears,07047
977,07141,Marratxí,7,Illes Balears,07036
978,07142,Santa Eugènia,7,Illes Balears,07053
979,07143,Sencelles,7,Illes Balears,07047
980,07144,"Costitx, Sencelles",7,Illes Balears,07017
981,07150,Andratx,7,Illes Balears,07005
982,07157,Andratx,7,Illes Balears,07005
983,07159,Andratx,7,Illes Balears,07005
984,07160,"Andratx, Calvià",7,Illes Balears,07005
985,07170,Valldemossa,7,Illes Balears,07063
986,07179,"Deià, Sóller",7,Illes Balears,07018
987,07180,Calvià,7,Illes Balears,07011
988,07181,Calvià,7,Illes Balears,07011
989,07183,Calvià,7,Illes Balears,07011
990,07184,Calvià,7,Illes Balears,07011
991,07190,"Banyalbufar, Esporles, Valldemossa",7,Illes Balears,07007
992,07191,Banyalbufar,7,Illes Balears,07007
993,07192,Estellencs,7,Illes Balears,07021
994,07193,Bunyola,7,Illes Balears,07010
995,07194,Puigpunyent,7,Illes Balears,07045
996,07195,Puigpunyent,7,Illes Balears,07045
997,07196,Calvià,7,Illes Balears,07011
998,07198,Palma de Mallorca,7,Illes Balears,07040
999,07199,Palma de Mallorca,7,Illes Balears,07040
1000,07200,Felanitx,7,Illes Balears,07022
1001,07208,Felanitx,7,Illes Balears,07022
1002,07209,Felanitx,7,Illes Balears,07022
1003,07210,Algaida,7,Illes Balears,07004
1004,07220,Algaida,7,Illes Balears,07004
1005,07230,Montuïri,7,Illes Balears,07038
