FAMILIA,TABLA,COD,COMUNIDADES_Y_CIUDADES_AUTONOMAS,CONCEPTO_TURISTICO,PROVINCIAS,PUNTOS_TURISTICOS,RESIDENCIA_ORIGEN,TIPO_DE_CATEGORIA,TIPO_DE_DATO,TIPO_DE_ESTABLECIMIENTO,TOTALES_TERRITORIALES,TOTAL_NACIONAL,ZONAS_TURISTICAS
EOATR,2006,EOT5794,"Navarra, Comunidad Foral de",Viajero,,,Castilla y León,,Porcentaje,,,,
EOATR,2006,EOT5881,"Navarra, Comunidad Foral de",Viajero,,,"Murcia, Región de",,Porcentaje,,,,
EOATR,2006,EOT5899,"Navarra, Comunidad Foral de",Pernoctaciones,,,"Madrid, Comunidad de",,Porcentaje,,,,
EOATR,2006,EOT7288,País Vasco,Pernoctaciones,,,Canarias,,Porcentaje,,,,
EOATR,2006,EOT7291,País Vasco,Pernoctaciones,,,Castilla - La Mancha,,Porcentaje,,,,
EOATR,2006,EOT7387,"Rioja, La",Viajero,,,Cataluña,,Porcentaje,,,,
EOATR,2006,EOT7394,"Rioja, La",Viajero,,,País Vasco,,Porcentaje,,,,
EOATR,2006,EOT7397,"Rioja, La",Pernoctaciones,,,Total Nacional,,Porcentaje,,,,
EOATR,2006,EOT7398,"Rioja, La",Pernoctaciones,,,Andalucía,,Porcentaje,,,,
EOATR,2006,EOT21068,Ceuta,Viajero,,,Cataluña,,Porcentaje,,,,
EOATR,2006,EOT21074,Ceuta,Viajero,,,"Navarra, Comunidad Foral de",,Porcentaje,,,,
EOATR,2006,EOT21078,Ceuta,Viajero,,,Melilla,,Porcentaje,,,,
EOATR,2006,EOT21087,Ceuta,Pernoctaciones,,,Castilla - La Mancha,,Porcentaje,,,,
EOATR,2006,EOT21092,Ceuta,Pernoctaciones,,,"Madrid, Comunidad de",,Porcentaje,,,,
EOATR,2006,EOT21097,Ceuta,Pernoctaciones,,,Ceuta,,Porcentaje,,,,
EOATR,2006,EOT21114,Melilla,Viajero,,,"Navarra, Comunidad Foral de",,Porcentaje,,,,
EOATR,2006,EOT21118,Melilla,Viajero,,,Melilla,,Porcentaje,,,,
EOATR,2006,EOT21122,Melilla,Pernoctaciones,,,"Asturias, Principado de",,Porcentaje,,,,
EOATR,2006,EOT21138,Melilla,Pernoctaciones,,,Melilla,,Porcentaje,,,,
EOATR,2006,EOT7050,Castilla - La Mancha,Pernoctaciones,,,Aragón,,Porcentaje,,,,
EOATR,2006,EOT7057,Castilla - La Mancha,Pernoctaciones,,,Cataluña,,Porcentaje,,,,
EOATR,2006,EOT6419,"Madrid, Comunidad de",Viajero,,,Comunitat Valenciana,,Porcentaje,,,,
EOATR,2006,EOT6424,"Madrid, Comunidad de",Viajero,,,"Navarra, Comunidad Foral de",,Porcentaje,,,,
EOATR,2006,EOT21121,Melilla,Pernoctaciones,,,Aragón,,Porcentaje,,,,
EOATR,2006,EOT6410,"Madrid, Comunidad de",Viajero,,,Andalucía,,Porcentaje,,,,
EOATR,2006,EOT6569,Castilla y León,Viajero,,,Galicia,,Porcentaje,,,,
EOATR,2006,EOT6958,Extremadura,Viajero,,,País Vasco,,Porcentaje,,,,
EOATR,2006,EOT6892,"Murcia, Región de",Viajero,,,Castilla y León,,Porcentaje,,,,
EOATR,2006,EOT7400,"Rioja, La",Pernoctaciones,,,"Asturias, Principado de",,Porcentaje,,,,
EOATR,2006,EOT21111,Melilla,Viajero,,,Galicia,,Porcentaje,,,,
EOATR,2006,EOT20997,País Vasco,Viajero,,,Ceuta,,Porcentaje,,,,
EOATR,2006,EOT21102,Melilla,Viajero,,,"Asturias, Principado de",,Porcentaje,,,,
EOATR,2006,EOT3410,,Viajero,,,"Asturias, Principado de",,Porcentaje,,Total Nacional,,
EOATR,2006,EOT3412,,Viajero,,,Canarias,,Porcentaje,,Total Nacional,,
EOATR,2006,EOT3416,,Viajero,,,Cataluña,,Porcentaje,,Total Nacional,,
EOATR,2006,EOT3422,,Viajero,,,"Navarra, Comunidad Foral de",,Porcentaje,,Total Nacional,,
EOATR,2006,EOT3433,,Pernoctaciones,,,Castilla y León,,Porcentaje,,Total Nacional,,
EOATR,2006,EOT3435,,Pernoctaciones,,,Cataluña,,Porcentaje,,Total Nacional,,
EOATR,2006,EOT3488,,Pernoctaciones,,,Galicia,,Porcentaje,,Total Nacional,,
EOATR,2006,EOT5502,Andalucía,Viajero,,,Canarias,,Porcentaje,,,,
EOATR,2006,EOT5504,Andalucía,Viajero,,,Castilla y León,,Porcentaje,,,,
EOATR,2006,EOT20398,Andalucía,Viajero,,,Melilla,,Porcentaje,,,,
EOATR,2006,EOT5576,Andalucía,Pernoctaciones,,,Castilla y León,,Porcentaje,,,,
EOATR,2006,EOT5577,Andalucía,Pernoctaciones,,,Castilla - La Mancha,,Porcentaje,,,,
EOATR,2006,EOT5580,Andalucía,Pernoctaciones,,,Extremadura,,Porcentaje,,,,
EOATR,2006,EOT5582,Andalucía,Pernoctaciones,,,"Madrid, Comunidad de",,Porcentaje,,,,
EOATR,2006,EOT5665,Aragón,Viajero,,,Andalucía,,Porcentaje,,,,
EOATR,2006,EOT5674,Aragón,Viajero,,,Comunitat Valenciana,,Porcentaje,,,,
EOATR,2006,EOT5680,Aragón,Viajero,,,País Vasco,,Porcentaje,,,,
EOATR,2006,EOT5681,Aragón,Viajero,,,"Rioja, La",,Porcentaje,,,,
EOATR,2006,EOT20437,Aragón,Viajero,,,Ceuta,,Porcentaje,,,,
EOATR,2006,EOT5512,Aragón,Pernoctaciones,,,Canarias,,Porcentaje,,,,
EOATR,2006,EOT6261,"Asturias, Principado de",Viajero,,,"Navarra, Comunidad Foral de",,Porcentaje,,,,
EOATR,2006,EOT6357,"Asturias, Principado de",Pernoctaciones,,,Comunitat Valenciana,,Porcentaje,,,,
EOATR,2006,EOT6721,"Balears, Illes",Viajero,,,Extremadura,,Porcentaje,,,,
EOATR,2006,EOT6738,"Balears, Illes",Pernoctaciones,,,Cataluña,,Porcentaje,,,,
EOATR,2006,EOT7127,Canarias,Viajero,,,"Balears, Illes",,Porcentaje,,,,
EOATR,2006,EOT20558,Canarias,Viajero,,,Melilla,,Porcentaje,,,,
EOATR,2006,EOT6103,Cantabria,Viajero,,,Castilla - La Mancha,,Porcentaje,,,,
EOATR,2006,EOT7142,Castilla - La Mancha,Pernoctaciones,,,"Navarra, Comunidad Foral de",,Porcentaje,,,,
EOATR,2006,EOT6404,Comunitat Valenciana,Viajero,,,Cantabria,,Porcentaje,,,,
EOATR,2006,EOT5572,Andalucía,Pernoctaciones,,,"Asturias, Principado de",,Porcentaje,,,,
EOATR,2006,EOT5686,Aragón,Pernoctaciones,,,"Asturias, Principado de",,Porcentaje,,,,
EOATR,2006,EOT6355,"Asturias, Principado de",Pernoctaciones,,,Castilla - La Mancha,,Porcentaje,,,,
EOATR,2006,EOT6364,"Asturias, Principado de",Pernoctaciones,,,"Rioja, La",,Porcentaje,,,,
EOATR,2006,EOT6724,"Balears, Illes",Viajero,,,"Murcia, Región de",,Porcentaje,,,,
EOATR,2006,EOT6727,"Balears, Illes",Viajero,,,"Rioja, La",,Porcentaje,,,,
EOATR,2006,EOT6744,"Balears, Illes",Pernoctaciones,,,"Navarra, Comunidad Foral de",,Porcentaje,,,,
EOATR,2006,EOT7134,Canarias,Viajero,,,Extremadura,,Porcentaje,,,,
EOATR,2006,EOT6560,Castilla y León,Viajero,,,"Asturias, Principado de",,Porcentaje,,,,
EOATR,2006,EOT6567,Castilla y León,Viajero,,,Comunitat Valenciana,,Porcentaje,,,,
EOATR,2006,EOT6574,Castilla y León,Viajero,,,"Rioja, La",,Porcentaje,,,,
EOATR,2006,EOT6583,Castilla y León,Pernoctaciones,,,Castilla y León,,Porcentaje,,,,
EOATR,2006,EOT20657,Castilla y León,Pernoctaciones,,,Ceuta,,Porcentaje,,,,
EOATR,2006,EOT7139,Castilla - La Mancha,Pernoctaciones,,,Galicia,,Porcentaje,,,,
EOATR,2006,EOT6030,Cataluña,Viajero,,,Castilla - La Mancha,,Porcentaje,,,,
EOATR,2006,EOT6036,Cataluña,Viajero,,,"Murcia, Región de",,Porcentaje,,,,
EOATR,2006,EOT6407,Comunitat Valenciana,Viajero,,,Cataluña,,Porcentaje,,,,
EOATR,2006,EOT6518,Comunitat Valenciana,Pernoctaciones,,,"Rioja, La",,Porcentaje,,,,
EOATR,2006,EOT6969,Extremadura,Pernoctaciones,,,Castilla - La Mancha,,Porcentaje,,,,
EOATR,2006,EOT6971,Extremadura,Pernoctaciones,,,Comunitat Valenciana,,Porcentaje,,,,
EOATR,2006,EOT5952,Galicia,Viajero,,,Comunitat Valenciana,,Porcentaje,,,,
EOATR,2006,EOT20838,Galicia,Viajero,,,Melilla,,Porcentaje,,,,
EOATR,2006,EOT6421,"Madrid, Comunidad de",Viajero,,,Galicia,,Porcentaje,,,,
EOATR,2006,EOT6423,"Madrid, Comunidad de",Viajero,,,"Murcia, Región de",,Porcentaje,,,,
EOATR,2006,EOT6911,"Murcia, Región de",Pernoctaciones,,,Castilla y León,,Porcentaje,,,,
EOATR,2006,EOT5792,"Navarra, Comunidad Foral de",Viajero,,,Canarias,,Porcentaje,,,,
EOATR,2006,EOT7264,País Vasco,Viajero,,,Total Nacional,,Porcentaje,,,,
EOATR,2006,EOT7300,País Vasco,Pernoctaciones,,,"Rioja, La",,Porcentaje,,,,
EOATR,2006,EOT7409,"Rioja, La",Pernoctaciones,,,Galicia,,Porcentaje,,,,
EOATR,2006,EOT5712,Canarias,Viajero,,,País Vasco,,Porcentaje,,,,
EOATR,2006,EOT6102,Cantabria,Viajero,,,Castilla y León,,Porcentaje,,,,
EOATR,2006,EOT6115,Cantabria,Pernoctaciones,,,Andalucía,,Porcentaje,,,,
EOATR,2006,EOT6061,Galicia,Pernoctaciones,,,Castilla y León,,Porcentaje,,,,
EOATR,2006,EOT7410,"Rioja, La",Pernoctaciones,,,"Madrid, Comunidad de",,Porcentaje,,,,
EOATR,2006,EOT5565,Andalucía,Viajero,,,"Navarra, Comunidad Foral de",,Porcentaje,,,,
EOATR,2006,EOT20438,Aragón,Viajero,,,Melilla,,Porcentaje,,,,
EOATR,2006,EOT6246,"Asturias, Principado de",Viajero,,,Total Nacional,,Porcentaje,,,,
EOATR,2006,EOT6248,"Asturias, Principado de",Viajero,,,Aragón,,Porcentaje,,,,
EOATR,2006,EOT20518,"Balears, Illes",Viajero,,,Melilla,,Porcentaje,,,,
EOATR,2006,EOT5716,Canarias,Pernoctaciones,,,Andalucía,,Porcentaje,,,,
EOATR,2006,EOT20617,Cantabria,Pernoctaciones,,,Ceuta,,Porcentaje,,,,
EOATR,2006,EOT5668,Aragón,Viajero,,,"Balears, Illes",,Porcentaje,,,,
EOATR,2006,EOT5516,Aragón,Pernoctaciones,,,Cataluña,,Porcentaje,,,,
EOATR,2006,EOT5523,Aragón,Pernoctaciones,,,País Vasco,,Porcentaje,,,,
EOATR,2006,EOT6734,"Balears, Illes",Pernoctaciones,,,Canarias,,Porcentaje,,,,
EOATR,2006,EOT6824,"Balears, Illes",Pernoctaciones,,,"Rioja, La",,Porcentaje,,,,
EOATR,2006,EOT7124,Canarias,Viajero,,,Andalucía,,Porcentaje,,,,
EOATR,2006,EOT7129,Canarias,Viajero,,,Cantabria,,Porcentaje,,,,
EOATR,2006,EOT5715,Canarias,Pernoctaciones,,,Total Nacional,,Porcentaje,,,,
EOATR,2006,EOT5719,Canarias,Pernoctaciones,,,"Balears, Illes",,Porcentaje,,,,
EOATR,2006,EOT5723,Canarias,Pernoctaciones,,,Castilla - La Mancha,,Porcentaje,,,,
EOATR,2006,EOT5728,Canarias,Pernoctaciones,,,"Madrid, Comunidad de",,Porcentaje,,,,
EOATR,2006,EOT6104,Cantabria,Viajero,,,Cataluña,,Porcentaje,,,,
EOATR,2006,EOT6200,Cantabria,Pernoctaciones,,,Extremadura,,Porcentaje,,,,
EOATR,2006,EOT6201,Cantabria,Pernoctaciones,,,Galicia,,Porcentaje,,,,
EOATR,2006,EOT6204,Cantabria,Pernoctaciones,,,"Navarra, Comunidad Foral de",,Porcentaje,,,,
EOATR,2006,EOT6562,Castilla y León,Viajero,,,Canarias,,Porcentaje,,,,
EOATR,2006,EOT20658,Castilla y León,Pernoctaciones,,,Melilla,,Porcentaje,,,,
EOATR,2006,EOT7033,Castilla - La Mancha,Viajero,,,"Balears, Illes",,Porcentaje,,,,
EOATR,2006,EOT7053,Castilla - La Mancha,Pernoctaciones,,,Canarias,,Porcentaje,,,,
EOATR,2006,EOT7054,Castilla - La Mancha,Pernoctaciones,,,Cantabria,,Porcentaje,,,,
EOATR,2006,EOT7143,Castilla - La Mancha,Pernoctaciones,,,País Vasco,,Porcentaje,,,,
EOATR,2006,EOT6031,Cataluña,Viajero,,,Cataluña,,Porcentaje,,,,
EOATR,2006,EOT6045,Cataluña,Pernoctaciones,,,"Balears, Illes",,Porcentaje,,,,
EOATR,2006,EOT6496,Comunitat Valenciana,Viajero,,,"Murcia, Región de",,Porcentaje,,,,
EOATR,2006,EOT6497,Comunitat Valenciana,Viajero,,,"Navarra, Comunidad Foral de",,Porcentaje,,,,
EOATR,2006,EOT6507,Comunitat Valenciana,Pernoctaciones,,,Cantabria,,Porcentaje,,,,
EOATR,2006,EOT6508,Comunitat Valenciana,Pernoctaciones,,,Castilla y León,,Porcentaje,,,,
EOATR,2006,EOT6509,Comunitat Valenciana,Pernoctaciones,,,Castilla - La Mancha,,Porcentaje,,,,
EOATR,2006,EOT6517,Comunitat Valenciana,Pernoctaciones,,,País Vasco,,Porcentaje,,,,
EOATR,2006,EOT20797,Extremadura,Viajero,,,Ceuta,,Porcentaje,,,,
EOATR,2006,EOT6963,Extremadura,Pernoctaciones,,,Aragón,,Porcentaje,,,,
EOATR,2006,EOT5945,Galicia,Viajero,,,"Asturias, Principado de",,Porcentaje,,,,
EOATR,2006,EOT6068,Galicia,Pernoctaciones,,,"Murcia, Región de",,Porcentaje,,,,
EOATR,2006,EOT6520,"Madrid, Comunidad de",Pernoctaciones,,,Cataluña,,Porcentaje,,,,
EOATR,2006,EOT6887,"Murcia, Región de",Viajero,,,Aragón,,Porcentaje,,,,
EOATR,2006,EOT5902,"Navarra, Comunidad Foral de",Pernoctaciones,,,País Vasco,,Porcentaje,,,,
EOATR,2006,EOT7270,País Vasco,Viajero,,,Cantabria,,Porcentaje,,,,
EOATR,2006,EOT7292,País Vasco,Pernoctaciones,,,Cataluña,,Porcentaje,,,,
EOATR,2006,EOT21017,País Vasco,Pernoctaciones,,,Ceuta,,Porcentaje,,,,
EOATR,2006,EOT21083,Ceuta,Pernoctaciones,,,"Balears, Illes",,Porcentaje,,,,
EOATR,2006,EOT21091,Ceuta,Pernoctaciones,,,Galicia,,Porcentaje,,,,
EOATR,2006,EOT21123,Melilla,Pernoctaciones,,,"Balears, Illes",,Porcentaje,,,,
EOATR,2006,EOT21124,Melilla,Pernoctaciones,,,Canarias,,Porcentaje,,,,
EOATR,2006,EOT6096,Cantabria,Viajero,,,Andalucía,,Porcentaje,,,,
EOATR,2006,EOT6196,Cantabria,Pernoctaciones,,,Castilla y León,,Porcentaje,,,,
EOATR,2006,EOT6559,Castilla y León,Viajero,,,Aragón,,Porcentaje,,,,
EOATR,2006,EOT5937,Cataluña,Viajero,,,Andalucía,,Porcentaje,,,,
EOATR,2006,EOT5940,Cataluña,Viajero,,,"Balears, Illes",,Porcentaje,,,,
EOATR,2006,EOT6048,Cataluña,Pernoctaciones,,,Castilla y León,,Porcentaje,,,,
EOATR,2006,EOT20737,Cataluña,Pernoctaciones,,,Ceuta,,Porcentaje,,,,
EOATR,2006,EOT6493,Comunitat Valenciana,Viajero,,,Extremadura,,Porcentaje,,,,
EOATR,2006,EOT6511,Comunitat Valenciana,Pernoctaciones,,,Comunitat Valenciana,,Porcentaje,,,,
EOATR,2006,EOT6878,Extremadura,Viajero,,,Castilla - La Mancha,,Porcentaje,,,,
EOATR,2006,EOT6962,Extremadura,Pernoctaciones,,,Andalucía,,Porcentaje,,,,
EOATR,2006,EOT6970,Extremadura,Pernoctaciones,,,Cataluña,,Porcentaje,,,,
EOATR,2006,EOT6418,"Madrid, Comunidad de",Viajero,,,Cataluña,,Porcentaje,,,,
EOATR,2006,EOT6420,"Madrid, Comunidad de",Viajero,,,Extremadura,,Porcentaje,,,,
EOATR,2006,EOT6898,"Murcia, Región de",Viajero,,,"Madrid, Comunidad de",,Porcentaje,,,,
EOATR,2006,EOT6902,"Murcia, Región de",Viajero,,,"Rioja, La",,Porcentaje,,,,
EOATR,2006,EOT6984,"Murcia, Región de",Pernoctaciones,,,"Rioja, La",,Porcentaje,,,,
EOATR,2006,EOT5886,"Navarra, Comunidad Foral de",Pernoctaciones,,,Total Nacional,,Porcentaje,,,,
EOATR,2006,EOT20978,"Navarra, Comunidad Foral de",Pernoctaciones,,,Melilla,,Porcentaje,,,,
EOATR,2006,EOT7274,País Vasco,Viajero,,,Comunitat Valenciana,,Porcentaje,,,,
EOATR,2006,EOT7278,País Vasco,Viajero,,,"Murcia, Región de",,Porcentaje,,,,
EOATR,2006,EOT7286,País Vasco,Pernoctaciones,,,"Asturias, Principado de",,Porcentaje,,,,
EOATR,2006,EOT7296,País Vasco,Pernoctaciones,,,"Madrid, Comunidad de",,Porcentaje,,,,
EOATR,2006,EOT7299,País Vasco,Pernoctaciones,,,País Vasco,,Porcentaje,,,,
EOATR,2006,EOT7381,"Rioja, La",Viajero,,,"Asturias, Principado de",,Porcentaje,,,,
EOATR,2006,EOT21061,Ceuta,Viajero,,,Aragón,,Porcentaje,,,,
EOATR,2006,EOT21063,Ceuta,Viajero,,,"Balears, Illes",,Porcentaje,,,,
EOATR,2006,EOT21110,Melilla,Viajero,,,Extremadura,,Porcentaje,,,,
EOATR,2006,EOT21133,Melilla,Pernoctaciones,,,"Murcia, Región de",,Porcentaje,,,,
EOATR,2006,EOT6047,Cataluña,Pernoctaciones,,,Cantabria,,Porcentaje,,,,
EOATR,2006,EOT6526,"Madrid, Comunidad de",Pernoctaciones,,,"Navarra, Comunidad Foral de",,Porcentaje,,,,
EOATR,2006,EOT6983,"Murcia, Región de",Pernoctaciones,,,País Vasco,,Porcentaje,,,,
EOATR,2006,EOT7385,"Rioja, La",Viajero,,,Castilla y León,,Porcentaje,,,,
EOATR,2006,EOT6263,"Asturias, Principado de",Viajero,,,"Rioja, La",,Porcentaje,,,,
EOATR,2006,EOT6251,"Asturias, Principado de",Viajero,,,Canarias,,Porcentaje,,,,
EOATR,2006,EOT6719,"Balears, Illes",Viajero,,,Cataluña,,Porcentaje,,,,
EOATR,2006,EOT5730,Canarias,Pernoctaciones,,,"Navarra, Comunidad Foral de",,Porcentaje,,,,
EOATR,2006,EOT6193,Cantabria,Pernoctaciones,,,"Balears, Illes",,Porcentaje,,,,
EOATR,2006,EOT6658,Castilla y León,Pernoctaciones,,,Cataluña,,Porcentaje,,,,
EOATR,2006,EOT6660,Castilla y León,Pernoctaciones,,,Extremadura,,Porcentaje,,,,
EOATR,2006,EOT6503,Comunitat Valenciana,Pernoctaciones,,,Aragón,,Porcentaje,,,,
EOATR,2006,EOT20778,Comunitat Valenciana,Pernoctaciones,,,Melilla,,Porcentaje,,,,
EOATR,2006,EOT6967,Extremadura,Pernoctaciones,,,Cantabria,,Porcentaje,,,,
EOATR,2006,EOT6070,Galicia,Pernoctaciones,,,País Vasco,,Porcentaje,,,,
EOATR,2006,EOT6428,"Madrid, Comunidad de",Pernoctaciones,,,Total Nacional,,Porcentaje,,,,
EOATR,2006,EOT6906,"Murcia, Región de",Pernoctaciones,,,Aragón,,Porcentaje,,,,
EOATR,2006,EOT6916,"Murcia, Región de",Pernoctaciones,,,Galicia,,Porcentaje,,,,
EOATR,2006,EOT7295,País Vasco,Pernoctaciones,,,Galicia,,Porcentaje,,,,
EOATR,2006,EOT7378,"Rioja, La",Viajero,,,Total Nacional,,Porcentaje,,,,
EOATR,2006,EOT7384,"Rioja, La",Viajero,,,Cantabria,,Porcentaje,,,,
EOATR,2006,EOT7405,"Rioja, La",Pernoctaciones,,,Castilla - La Mancha,,Porcentaje,,,,
EOATR,2006,EOT21062,Ceuta,Viajero,,,"Asturias, Principado de",,Porcentaje,,,,
EOATR,2006,EOT21089,Ceuta,Pernoctaciones,,,Comunitat Valenciana,,Porcentaje,,,,
EOATR,2006,EOT6735,"Balears, Illes",Pernoctaciones,,,Cantabria,,Porcentaje,,,,
EOATR,2006,EOT6114,Cantabria,Pernoctaciones,,,Total Nacional,,Porcentaje,,,,
EOATR,2006,EOT6028,Cataluña,Viajero,,,Cantabria,,Porcentaje,,,,
EOATR,2006,EOT20717,Cataluña,Viajero,,,Ceuta,,Porcentaje,,,,
EOATR,2006,EOT6057,Cataluña,Pernoctaciones,,,País Vasco,,Porcentaje,,,,
EOATR,2006,EOT6408,Comunitat Valenciana,Viajero,,,Comunitat Valenciana,,Porcentaje,,,,
EOATR,2006,EOT5943,Galicia,Viajero,,,Andalucía,,Porcentaje,,,,
EOATR,2006,EOT5951,Galicia,Viajero,,,Cataluña,,Porcentaje,,,,
EOATR,2006,EOT5956,Galicia,Viajero,,,"Murcia, Región de",,Porcentaje,,,,
EOATR,2006,EOT5963,Galicia,Pernoctaciones,,,Aragón,,Porcentaje,,,,
EOATR,2006,EOT6066,Galicia,Pernoctaciones,,,Galicia,,Porcentaje,,,,
EOATR,2006,EOT6429,"Madrid, Comunidad de",Pernoctaciones,,,Andalucía,,Porcentaje,,,,
EOATR,2006,EOT6432,"Madrid, Comunidad de",Pernoctaciones,,,"Balears, Illes",,Porcentaje,,,,
EOATR,2006,EOT6889,"Murcia, Región de",Viajero,,,"Balears, Illes",,Porcentaje,,,,
EOATR,2006,EOT6890,"Murcia, Región de",Viajero,,,Canarias,,Porcentaje,,,,
EOATR,2006,EOT5787,"Navarra, Comunidad Foral de",Viajero,,,Total Nacional,,Porcentaje,,,,
EOATR,2006,EOT5891,"Navarra, Comunidad Foral de",Pernoctaciones,,,Canarias,,Porcentaje,,,,
EOATR,2006,EOT7279,País Vasco,Viajero,,,"Navarra, Comunidad Foral de",,Porcentaje,,,,
EOATR,2006,EOT20998,País Vasco,Viajero,,,Melilla,,Porcentaje,,,,
EOATR,2006,EOT21018,País Vasco,Pernoctaciones,,,Melilla,,Porcentaje,,,,
EOATR,2006,EOT7401,"Rioja, La",Pernoctaciones,,,"Balears, Illes",,Porcentaje,,,,
EOATR,2006,EOT7402,"Rioja, La",Pernoctaciones,,,Canarias,,Porcentaje,,,,
EOATR,2006,EOT21057,"Rioja, La",Pernoctaciones,,,Ceuta,,Porcentaje,,,,
EOATR,2006,EOT21080,Ceuta,Pernoctaciones,,,Andalucía,,Porcentaje,,,,
EOATR,2006,EOT21082,Ceuta,Pernoctaciones,,,"Asturias, Principado de",,Porcentaje,,,,
EOATR,2006,EOT21127,Melilla,Pernoctaciones,,,Castilla - La Mancha,,Porcentaje,,,,
EOATR,2006,EOT21132,Melilla,Pernoctaciones,,,"Madrid, Comunidad de",,Porcentaje,,,,
EOATR,2006,EOT6880,Extremadura,Viajero,,,Comunitat Valenciana,,Porcentaje,,,,
EOATR,2006,EOT5901,"Navarra, Comunidad Foral de",Pernoctaciones,,,"Navarra, Comunidad Foral de",,Porcentaje,,,,
EOATR,2006,EOT21131,Melilla,Pernoctaciones,,,Galicia,,Porcentaje,,,,
EOATR,2006,EOT6570,Castilla y León,Viajero,,,"Madrid, Comunidad de",,Porcentaje,,,,
EOATR,2006,EOT7386,"Rioja, La",Viajero,,,Castilla - La Mancha,,Porcentaje,,,,
EOATR,2006,EOT5894,"Navarra, Comunidad Foral de",Pernoctaciones,,,Castilla - La Mancha,,Porcentaje,,,,
EOATR,2006,EOT21096,Ceuta,Pernoctaciones,,,"Rioja, La",,Porcentaje,,,,
EOATR,2006,EOT7273,País Vasco,Viajero,,,Cataluña,,Porcentaje,,,,
EOATR,2073,EOT10845,,Pernoctaciones,Albacete,,Residentes en España,Total categorías,Dato,,,,
EOATR,2073,EOT10841,,Pernoctaciones,Alicante/Alacant,,Residentes en España,Total categorías,Dato,,,,
EOATR,2073,EOT10842,,Pernoctaciones,Alicante/Alacant,,Residentes en el Extranjero,Total categorías,Dato,,,,
EOATR,2073,EOT11525,,Viajero,Araba/Álava,,Residentes en España,Total categorías,Dato,,,,
EOATR,2073,EOT11527,,Pernoctaciones,Araba/Álava,,Residentes en España,Total categorías,Dato,,,,
EOATR,2073,EOT10961,,Pernoctaciones,Asturias,,Residentes en España,Total categorías,Dato,,,,
EOATR,2073,EOT10864,,Viajero,Barcelona,,Residentes en el Extranjero,Total categorías,Dato,,,,
EOATR,2073,EOT11566,,Pernoctaciones,Cáceres,,Residentes en España,Total categorías,Dato,,,,
EOATR,2073,EOT11567,,Pernoctaciones,Cáceres,,Residentes en el Extranjero,Total categorías,Dato,,,,
EOATR,2073,EOT10885,,Pernoctaciones,Córdoba,,Residentes en España,Total categorías,Dato,,,,
EOATR,2073,EOT10921,,Pernoctaciones,Jaén,,Residentes en España,Total categorías,Dato,,,,
EOATR,2073,EOT10979,,Viajero,Santa Cruz de Tenerife,,Residentes en España,Total categorías,Dato,,,,
EOATR,2073,EOT11007,,Viajero,Valencia/València,,Residentes en España,Total categorías,Dato,,,,
EOATR,2073,EOT10857,,Pernoctaciones,Ávila,,Residentes en España,Total categorías,Dato,,,,
EOATR,2073,EOT10862,,Pernoctaciones,"Balears, Illes",,Residentes en el Extranjero,Total categorías,Dato,,,,
EOATR,2073,EOT10873,,Pernoctaciones,Cádiz,,Residentes en España,Total categorías,Dato,,,,
EOATR,2073,EOT11530,,Viajero,Cantabria,,Residentes en el Extranjero,Total categorías,Dato,,,,
EOATR,2073,EOT11531,,Pernoctaciones,Cantabria,,Residentes en España,Total categorías,Dato,,,,
EOATR,2073,EOT10880,,Viajero,Ciudad Real,,Residentes en el Extranjero,Total categorías,Dato,,,,
EOATR,2073,EOT10882,,Pernoctaciones,Ciudad Real,,Residentes en el Extranjero,Total categorías,Dato,,,,
EOATR,2073,EOT10883,,Viajero,Córdoba,,Residentes en España,Total categorías,Dato,,,,
EOATR,2073,EOT10897,,Pernoctaciones,Girona,,Residentes en España,Total categorías,Dato,,,,
EOATR,2073,EOT10900,,Viajero,Granada,,Residentes en el Extranjero,Total categorías,Dato,,,,
EOATR,2073,EOT10913,,Pernoctaciones,Huelva,,Residentes en España,Total categorías,Dato,,,,
EOATR,2073,EOT10936,,Viajero,Lugo,,Residentes en el Extranjero,Total categorías,Dato,,,,
EOATR,2073,EOT10941,,Pernoctaciones,Madrid,,Residentes en España,Total categorías,Dato,,,,
EOATR,2073,EOT10944,,Viajero,Málaga,,Residentes en el Extranjero,Total categorías,Dato,,,,
EOATR,2073,EOT11017,,Pernoctaciones,Zamora,,Residentes en España,Total categorías,Dato,,,,
EOATR,2073,EOT10926,,Pernoctaciones,León,,Residentes en el Extranjero,Total categorías,Dato,,,,
EOATR,2073,EOT10943,,Viajero,Málaga,,Residentes en España,Total categorías,Dato,,,,
EOATR,2073,EOT10945,,Pernoctaciones,Málaga,,Residentes en España,Total categorías,Dato,,,,
EOATR,2073,EOT10950,,Pernoctaciones,Murcia,,Residentes en el Extranjero,Total categorías,Dato,,,,
EOATR,2073,EOT10973,,Pernoctaciones,Pontevedra,,Residentes en España,Total categorías,Dato,,,,
EOATR,2073,EOT10982,,Pernoctaciones,Santa Cruz de Tenerife,,Residentes en el Extranjero,Total categorías,Dato,,,,
EOATR,2073,EOT10983,,Viajero,Segovia,,Residentes en España,Total categorías,Dato,,,,
EOATR,2073,EOT10998,,Pernoctaciones,Tarragona,,Residentes en el Extranjero,Total categorías,Dato,,,,
