FAMILIA,TABLA,COD,COMUNIDADES_Y_CIUDADES_AUTONOMAS,CONCEPTO_TURISTICO,PROVINCIAS,PUNTOS_TURISTICOS,RESIDENCIA_ORIGEN,TIPO_DE_CATEGORIA,TIPO_DE_DATO,TIPO_DE_ESTABLECIMIENTO,TOTALES_TERRITORIALES,TOTAL_NACIONAL,ZONAS_TURISTICAS
EOH,2066,EOT216,,Personal empleado,Segovia,,,Total categorías,Dato,,,,
EOH,2066,EOT218,,Número de plazas estimadas,Soria,,,Total categorías,Dato,,,,
EOH,2066,EOT124,,Grado de ocupación por plazas en fin de semana,Huesca,,,Total categorías,Dato,,,,
EOH,2066,EOT135,,Grado de ocupación por plazas,Zaragoza,,,Total categorías,Dato,,,,
EOH,2066,EOT157,,Número de establecimientos abiertos estimados,"Palmas, Las",,,Total categorías,Dato,,,,
EOH,2066,EOT181,,Número de establecimientos abiertos estimados,Ávila,,,Total categorías,Dato,,,,
EOH,2066,EOT187,,Número de establecimientos abiertos estimados,Burgos,,,Total categorías,Dato,,,,
EOH,2066,EOT208,,Grado de ocupación por plazas en fin de semana,Salamanca,,,Total categorías,Dato,,,,
EOH,2066,EOT211,,Número de establecimientos abiertos estimados,Segovia,,,Total categorías,Dato,,,,
EOH,2066,EOT24513,Castilla - La Mancha,Número de habitaciones estimadas,,,,Total categorías,Dato,,,,
EOH,2066,EOT240,Castilla - La Mancha,Personal empleado,,,,Total categorías,Dato,,,,
EOH,2066,EOT281,,Grado de ocupación por habitaciones,Barcelona,,,Total categorías,Dato,,,,
EOH,2066,EOT290,,Número de plazas estimadas,Lleida,,,Total categorías,Dato,,,,
EOH,2066,EOT306,Comunitat Valenciana,Personal empleado,,,,Total categorías,Dato,,,,
EOH,2066,EOT310,,Grado de ocupación por plazas en fin de semana,Alicante/Alacant,,,Total categorías,Dato,,,,
EOH,2066,EOT227,,Grado de ocupación por habitaciones,Valladolid,,,Total categorías,Dato,,,,
EOH,2066,EOT329,Extremadura,Grado de ocupación por habitaciones,,,,Total categorías,Dato,,,,
EOH,2066,EOT346,Galicia,Grado de ocupación por plazas en fin de semana,,,,Total categorías,Dato,,,,
EOH,2066,EOT354,,Personal empleado,"Coruña, A",,,Total categorías,Dato,,,,
EOH,2066,EOT24463,,Número de habitaciones estimadas,Ourense,,,Total categorías,Dato,,,,
EOH,2066,EOT362,,Número de plazas estimadas,Ourense,,,Total categorías,Dato,,,,
EOH,2066,EOT368,,Número de plazas estimadas,Pontevedra,,,Total categorías,Dato,,,,
EOH,2066,EOT374,"Madrid, Comunidad de",Número de plazas estimadas,,,,Total categorías,Dato,,,,
EOH,2066,EOT375,"Madrid, Comunidad de",Grado de ocupación por plazas,,,,Total categorías,Dato,,,,
EOH,2066,EOT399,,Grado de ocupación por plazas,Araba/Álava,,,Total categorías,Dato,,,,
EOH,2066,EOT404,,Número de plazas estimadas,Gipuzkoa,,,Total categorías,Dato,,,,
EOH,2066,EOT407,,Grado de ocupación por habitaciones,Gipuzkoa,,,Total categorías,Dato,,,,
EOH,2066,EOT24504,"Rioja, La",Número de habitaciones estimadas,,,,Total categorías,Dato,,,,
EOH,2066,EOT24476,,Número de habitaciones estimadas,Guadalajara,,,Total categorías,Dato,,,,
EOH,2066,EOT207,,Grado de ocupación por plazas,Salamanca,,,Total categorías,Dato,,,,
EOH,2066,EOT24478,,Número de habitaciones estimadas,Ciudad Real,,,Total categorías,Dato,,,,
EOH,2066,EOT249,,Grado de ocupación por plazas,Ciudad Real,,,Total categorías,Dato,,,,
EOH,2066,EOT319,,Número de establecimientos abiertos estimados,Valencia/València,,,Total categorías,Dato,,,,
EOH,2066,EOT335,,Grado de ocupación por habitaciones,Badajoz,,,Total categorías,Dato,,,,
EOH,2066,EOT358,,Grado de ocupación por plazas en fin de semana,Lugo,,,Total categorías,Dato,,,,
EOH,2066,EOT365,,Grado de ocupación por habitaciones,Ourense,,,Total categorías,Dato,,,,
EOH,2066,EOT369,,Grado de ocupación por plazas,Pontevedra,,,Total categorías,Dato,,,,
EOH,2066,EOT24506,"Navarra, Comunidad Foral de",Número de habitaciones estimadas,,,,Total categorías,Dato,,,,
EOH,2066,EOT387,"Navarra, Comunidad Foral de",Grado de ocupación por plazas,,,,Total categorías,Dato,,,,
EOH,2066,EOT395,País Vasco,Grado de ocupación por habitaciones,,,,Total categorías,Dato,,,,
EOH,2066,EOT401,,Grado de ocupación por habitaciones,Araba/Álava,,,Total categorías,Dato,,,,
EOH,2066,EOT408,,Personal empleado,Gipuzkoa,,,Total categorías,Dato,,,,
EOH,2066,EOT419,"Rioja, La",Grado de ocupación por habitaciones,,,,Total categorías,Dato,,,,
EOH,2066,EOT303,Comunitat Valenciana,Grado de ocupación por plazas,,,,Total categorías,Dato,,,,
EOH,2066,EOT304,Comunitat Valenciana,Grado de ocupación por plazas en fin de semana,,,,Total categorías,Dato,,,,
EOH,2066,EOT55,,Número de establecimientos abiertos estimados,,,,Total categorías,Dato,,Total Nacional,,
EOH,2066,EOT56,,Número de plazas estimadas,,,,Total categorías,Dato,,Total Nacional,,
EOH,2066,EOT62,Andalucía,Número de plazas estimadas,,,,Total categorías,Dato,,,,
EOH,2066,EOT70,,Grado de ocupación por plazas en fin de semana,Almería,,,Total categorías,Dato,,,,
EOH,2066,EOT73,,Número de establecimientos abiertos estimados,Cádiz,,,Total categorías,Dato,,,,
EOH,2066,EOT82,,Grado de ocupación por plazas en fin de semana,Córdoba,,,Total categorías,Dato,,,,
EOH,2066,EOT83,,Grado de ocupación por habitaciones,Córdoba,,,Total categorías,Dato,,,,
EOH,2066,EOT24498,,Número de habitaciones estimadas,Granada,,,Total categorías,Dato,,,,
EOH,2066,EOT24492,,Número de habitaciones estimadas,Teruel,,,Total categorías,Dato,,,,
EOH,2066,EOT149,"Balears, Illes",Grado de ocupación por habitaciones,,,,Total categorías,Dato,,,,
EOH,2066,EOT164,,Número de plazas estimadas,Santa Cruz de Tenerife,,,Total categorías,Dato,,,,
EOH,2066,EOT24488,,Número de habitaciones estimadas,Ávila,,,Total categorías,Dato,,,,
EOH,2066,EOT308,,Número de plazas estimadas,Alicante/Alacant,,,Total categorías,Dato,,,,
EOH,2066,EOT67,,Número de establecimientos abiertos estimados,Almería,,,Total categorías,Dato,,,,
EOH,2066,EOT76,,Grado de ocupación por plazas en fin de semana,Cádiz,,,Total categorías,Dato,,,,
EOH,2066,EOT85,,Número de establecimientos abiertos estimados,Granada,,,Total categorías,Dato,,,,
EOH,2066,EOT91,,Número de establecimientos abiertos estimados,Huelva,,,Total categorías,Dato,,,,
EOH,2066,EOT24497,,Número de habitaciones estimadas,Huelva,,,Total categorías,Dato,,,,
EOH,2066,EOT96,,Personal empleado,Huelva,,,Total categorías,Dato,,,,
EOH,2066,EOT104,,Número de plazas estimadas,Málaga,,,Total categorías,Dato,,,,
EOH,2066,EOT121,,Número de establecimientos abiertos estimados,Huesca,,,Total categorías,Dato,,,,
EOH,2066,EOT24517,"Balears, Illes",Número de habitaciones estimadas,,,,Total categorías,Dato,,,,
EOH,2066,EOT150,"Balears, Illes",Personal empleado,,,,Total categorías,Dato,,,,
EOH,2066,EOT166,,Grado de ocupación por plazas en fin de semana,Santa Cruz de Tenerife,,,Total categorías,Dato,,,,
EOH,2066,EOT190,,Grado de ocupación por plazas en fin de semana,Burgos,,,Total categorías,Dato,,,,
EOH,2066,EOT198,,Personal empleado,León,,,Total categorías,Dato,,,,
EOH,2066,EOT24485,,Número de habitaciones estimadas,Palencia,,,Total categorías,Dato,,,,
EOH,2066,EOT206,,Número de plazas estimadas,Salamanca,,,Total categorías,Dato,,,,
EOH,2066,EOT24479,,Número de habitaciones estimadas,Albacete,,,Total categorías,Dato,,,,
EOH,2066,EOT284,,Número de plazas estimadas,Girona,,,Total categorías,Dato,,,,
EOH,2066,EOT98,,Número de plazas estimadas,Jaén,,,Total categorías,Dato,,,,
EOH,2066,EOT103,,Número de establecimientos abiertos estimados,Málaga,,,Total categorías,Dato,,,,
EOH,2066,EOT117,Aragón,Grado de ocupación por plazas,,,,Total categorías,Dato,,,,
EOH,2066,EOT159,,Grado de ocupación por plazas,"Palmas, Las",,,Total categorías,Dato,,,,
EOH,2066,EOT199,,Número de establecimientos abiertos estimados,Palencia,,,Total categorías,Dato,,,,
EOH,2066,EOT209,,Grado de ocupación por habitaciones,Salamanca,,,Total categorías,Dato,,,,
EOH,2066,EOT230,,Número de plazas estimadas,Zamora,,,Total categorías,Dato,,,,
EOH,2066,EOT233,,Grado de ocupación por habitaciones,Zamora,,,Total categorías,Dato,,,,
EOH,2066,EOT243,,Grado de ocupación por plazas,Albacete,,,Total categorías,Dato,,,,
EOH,2066,EOT246,,Personal empleado,Albacete,,,Total categorías,Dato,,,,
EOH,2066,EOT261,,Grado de ocupación por plazas,Guadalajara,,,Total categorías,Dato,,,,
EOH,2066,EOT268,,Grado de ocupación por plazas en fin de semana,Toledo,,,Total categorías,Dato,,,,
EOH,2066,EOT24512,Cataluña,Número de habitaciones estimadas,,,,Total categorías,Dato,,,,
EOH,2066,EOT24473,,Número de habitaciones estimadas,Girona,,,Total categorías,Dato,,,,
EOH,2066,EOT291,,Grado de ocupación por plazas,Lleida,,,Total categorías,Dato,,,,
EOH,2066,EOT292,,Grado de ocupación por plazas en fin de semana,Lleida,,,Total categorías,Dato,,,,
EOH,2066,EOT300,,Personal empleado,Tarragona,,,Total categorías,Dato,,,,
EOH,2066,EOT305,Comunitat Valenciana,Grado de ocupación por habitaciones,,,,Total categorías,Dato,,,,
EOH,2066,EOT174,Cantabria,Personal empleado,,,,Total categorías,Dato,,,,
EOH,2066,EOT326,Extremadura,Número de plazas estimadas,,,,Total categorías,Dato,,,,
EOH,2066,EOT24467,,Número de habitaciones estimadas,Badajoz,,,Total categorías,Dato,,,,
EOH,2066,EOT342,,Personal empleado,Cáceres,,,Total categorías,Dato,,,,
EOH,2066,EOT381,"Murcia, Región de",Grado de ocupación por plazas,,,,Total categorías,Dato,,,,
EOH,2066,EOT107,,Grado de ocupación por habitaciones,Málaga,,,Total categorías,Dato,,,,
EOH,2066,EOT182,,Número de plazas estimadas,Ávila,,,Total categorías,Dato,,,,
EOH,2066,EOT110,,Número de plazas estimadas,Sevilla,,,Total categorías,Dato,,,,
EOH,2066,EOT129,,Grado de ocupación por plazas,Teruel,,,Total categorías,Dato,,,,
EOH,2066,EOT153,Canarias,Grado de ocupación por plazas,,,,Total categorías,Dato,,,,
EOH,2066,EOT24489,,Número de habitaciones estimadas,Santa Cruz de Tenerife,,,Total categorías,Dato,,,,
EOH,2066,EOT24515,Cantabria,Número de habitaciones estimadas,,,,Total categorías,Dato,,,,
EOH,2066,EOT217,,Número de establecimientos abiertos estimados,Soria,,,Total categorías,Dato,,,,
EOH,2066,EOT224,,Número de plazas estimadas,Valladolid,,,Total categorías,Dato,,,,
EOH,2066,EOT242,,Número de plazas estimadas,Albacete,,,Total categorías,Dato,,,,
EOH,2066,EOT277,,Número de establecimientos abiertos estimados,Barcelona,,,Total categorías,Dato,,,,
EOH,2066,EOT280,,Grado de ocupación por plazas en fin de semana,Barcelona,,,Total categorías,Dato,,,,
EOH,2066,EOT145,"Balears, Illes",Número de establecimientos abiertos estimados,,,,Total categorías,Dato,,,,
EOH,2066,EOT155,Canarias,Grado de ocupación por habitaciones,,,,Total categorías,Dato,,,,
EOH,2066,EOT188,,Número de plazas estimadas,Burgos,,,Total categorías,Dato,,,,
EOH,2066,EOT201,,Grado de ocupación por plazas,Palencia,,,Total categorías,Dato,,,,
EOH,2066,EOT228,,Personal empleado,Valladolid,,,Total categorías,Dato,,,,
EOH,2066,EOT229,,Número de establecimientos abiertos estimados,Zamora,,,Total categorías,Dato,,,,
EOH,2066,EOT234,,Personal empleado,Zamora,,,Total categorías,Dato,,,,
EOH,2066,EOT250,,Grado de ocupación por plazas en fin de semana,Ciudad Real,,,Total categorías,Dato,,,,
EOH,2066,EOT255,,Grado de ocupación por plazas,Cuenca,,,Total categorías,Dato,,,,
EOH,2066,EOT264,,Personal empleado,Guadalajara,,,Total categorías,Dato,,,,
EOH,2066,EOT276,Cataluña,Personal empleado,,,,Total categorías,Dato,,,,
EOH,2066,EOT285,,Grado de ocupación por plazas,Girona,,,Total categorías,Dato,,,,
EOH,2066,EOT287,,Grado de ocupación por habitaciones,Girona,,,Total categorías,Dato,,,,
EOH,2066,EOT293,,Grado de ocupación por habitaciones,Lleida,,,Total categorías,Dato,,,,
EOH,2066,EOT24471,,Número de habitaciones estimadas,Tarragona,,,Total categorías,Dato,,,,
EOH,2066,EOT296,,Número de plazas estimadas,Tarragona,,,Total categorías,Dato,,,,
EOH,2066,EOT302,Comunitat Valenciana,Número de plazas estimadas,,,,Total categorías,Dato,,,,
EOH,2066,EOT312,,Personal empleado,Alicante/Alacant,,,Total categorías,Dato,,,,
EOH,2066,EOT316,,Grado de ocupación por plazas en fin de semana,Castellón/Castelló,,,Total categorías,Dato,,,,
EOH,2066,EOT328,Extremadura,Grado de ocupación por plazas en fin de semana,,,,Total categorías,Dato,,,,
EOH,2066,EOT331,,Número de establecimientos abiertos estimados,Badajoz,,,Total categorías,Dato,,,,
EOH,2066,EOT338,,Número de plazas estimadas,Cáceres,,,Total categorías,Dato,,,,
EOH,2066,EOT340,,Grado de ocupación por plazas en fin de semana,Cáceres,,,Total categorías,Dato,,,,
EOH,2066,EOT341,,Grado de ocupación por habitaciones,Cáceres,,,Total categorías,Dato,,,,
EOH,2066,EOT343,Galicia,Número de establecimientos abiertos estimados,,,,Total categorías,Dato,,,,
EOH,2066,EOT351,,Grado de ocupación por plazas,"Coruña, A",,,Total categorías,Dato,,,,
EOH,2066,EOT356,,Número de plazas estimadas,Lugo,,,Total categorías,Dato,,,,
EOH,2066,EOT361,,Número de establecimientos abiertos estimados,Ourense,,,Total categorías,Dato,,,,
EOH,2066,EOT363,,Grado de ocupación por plazas,Ourense,,,Total categorías,Dato,,,,
EOH,2066,EOT371,,Grado de ocupación por habitaciones,Pontevedra,,,Total categorías,Dato,,,,
EOH,2066,EOT376,"Madrid, Comunidad de",Grado de ocupación por plazas en fin de semana,,,,Total categorías,Dato,,,,
EOH,2066,EOT378,"Madrid, Comunidad de",Personal empleado,,,,Total categorías,Dato,,,,
EOH,2066,EOT385,"Navarra, Comunidad Foral de",Número de establecimientos abiertos estimados,,,,Total categorías,Dato,,,,
EOH,2066,EOT393,País Vasco,Grado de ocupación por plazas,,,,Total categorías,Dato,,,,
EOH,2066,EOT394,País Vasco,Grado de ocupación por plazas en fin de semana,,,,Total categorías,Dato,,,,
EOH,2066,EOT24461,,Número de habitaciones estimadas,Araba/Álava,,,Total categorías,Dato,,,,
EOH,2066,EOT405,,Grado de ocupación por plazas,Gipuzkoa,,,Total categorías,Dato,,,,
EOH,2066,EOT415,"Rioja, La",Número de establecimientos abiertos estimados,,,,Total categorías,Dato,,,,
EOH,2066,EOT260,,Número de plazas estimadas,Guadalajara,,,Total categorías,Dato,,,,
EOH,2066,EOT288,,Personal empleado,Girona,,,Total categorías,Dato,,,,
EOH,2066,EOT330,Extremadura,Personal empleado,,,,Total categorías,Dato,,,,
EOH,2066,EOT24466,,Número de habitaciones estimadas,Cáceres,,,Total categorías,Dato,,,,
EOH,2066,EOT345,Galicia,Grado de ocupación por plazas,,,,Total categorías,Dato,,,,
EOH,2066,EOT357,,Grado de ocupación por plazas,Lugo,,,Total categorías,Dato,,,,
EOH,2066,EOT24464,,Número de habitaciones estimadas,Lugo,,,Total categorías,Dato,,,,
EOH,2066,EOT382,"Murcia, Región de",Grado de ocupación por plazas en fin de semana,,,,Total categorías,Dato,,,,
EOH,2066,EOT397,,Número de establecimientos abiertos estimados,Araba/Álava,,,Total categorías,Dato,,,,
EOH,2066,EOT398,,Número de plazas estimadas,Araba/Álava,,,Total categorías,Dato,,,,
EOH,2066,EOT402,,Personal empleado,Araba/Álava,,,Total categorías,Dato,,,,
EOH,2066,EOT366,,Personal empleado,Ourense,,,Total categorías,Dato,,,,
EOH,2066,EOT24502,Melilla,Número de habitaciones estimadas,,,,Total categorías,Dato,,,,
EOH,2076,EOT24665,,Número de habitaciones estimadas,,Vitoria-Gasteiz,,Total categorías,Dato,,,,
EOH,2076,EOT3043,,Número de plazas estimadas,,Vitoria-Gasteiz,,Total categorías,Dato,,,,
EOH,2076,EOT2973,,Número de establecimientos abiertos estimados,,Alacant/Alicante,,Total categorías,Dato,,,,
EOH,2076,EOT24661,,Número de habitaciones estimadas,,Dénia,,Total categorías,Dato,,,,
EOH,2076,EOT3047,,Número de plazas estimadas,,Torrevieja,,Total categorías,Dato,,,,
EOH,2076,EOT3052,,Número de plazas estimadas,,Mérida,,Total categorías,Dato,,,,
EOH,2076,EOT3197,,Grado de ocupación por habitaciones,,Calvià,,Total categorías,Dato,,,,
EOH,2076,EOT11790,,Personal empleado,,Capdepera,,Total categorías,Dato,,,,
EOH,2076,EOT11799,,Grado de ocupación por plazas,,Sant Llorenç des Cardassar,,Total categorías,Dato,,,,
EOH,2076,EOT11802,,Personal empleado,,Sant Llorenç des Cardassar,,Total categorías,Dato,,,,
EOH,2076,EOT24642,,Número de habitaciones estimadas,,Algeciras,,Total categorías,Dato,,,,
EOH,2076,EOT2989,,Número de establecimientos abiertos estimados,,Jerez de la Frontera,,Total categorías,Dato,,,,
EOH,2076,EOT24608,,Número de habitaciones estimadas,,Nerja,,Total categorías,Dato,,,,
EOH,2076,EOT2972,,Número de establecimientos abiertos estimados,,Albacete,,Total categorías,Dato,,,,
EOH,2076,EOT3261,,Personal empleado,,Alacant/Alicante,,Total categorías,Dato,,,,
EOH,2076,EOT22334,,Grado de ocupación por plazas en fin de semana,,Elx/Elche,,Total categorías,Dato,,,,
EOH,2076,EOT3048,,Número de plazas estimadas,,Almería,,Total categorías,Dato,,,,
EOH,2076,EOT3264,,Personal empleado,,Almería,,Total categorías,Dato,,,,
EOH,2076,EOT3123,,Grado de ocupación por plazas,,Ávila,,Total categorías,Dato,,,,
EOH,2076,EOT38654,,Número de habitaciones estimadas,,Sitges,,Total categorías,Dato,,,,
EOH,2076,EOT38652,,Personal empleado,,Sitges,,Total categorías,Dato,,,,
EOH,2076,EOT2984,,Número de establecimientos abiertos estimados,,Burgos,,Total categorías,Dato,,,,
EOH,2076,EOT24644,,Número de habitaciones estimadas,,Plasencia,,Total categorías,Dato,,,,
EOH,2076,EOT24643,,Número de habitaciones estimadas,,Trujillo,,Total categorías,Dato,,,,
EOH,2076,EOT11830,,Grado de ocupación por plazas en fin de semana,,Trujillo,,Total categorías,Dato,,,,
EOH,2076,EOT3063,,Número de plazas estimadas,,Tarifa,,Total categorías,Dato,,,,
EOH,2076,EOT38670,,Grado de ocupación por plazas,,Ciudad Real,,Total categorías,Dato,,,,
EOH,2076,EOT38648,,Personal empleado,,Ciudad Real,,Total categorías,Dato,,,,
EOH,2076,EOT3069,,Número de plazas estimadas,,Granada,,Total categorías,Dato,,,,
EOH,2076,EOT12227,,Grado de ocupación por habitaciones,,Salou,,Total categorías,Dato,,,,
EOH,2076,EOT2981,,Número de establecimientos abiertos estimados,,Calvià,,Total categorías,Dato,,,,
EOH,2076,EOT11822,,Número de plazas estimadas,,Plasencia,,Total categorías,Dato,,,,
EOH,2076,EOT24641,,Número de habitaciones estimadas,,Arcos de la Frontera,,Total categorías,Dato,,,,
EOH,2076,EOT11601,,Grado de ocupación por plazas en fin de semana,,Arcos de la Frontera,,Total categorías,Dato,,,,
EOH,2076,EOT3203,,Grado de ocupación por habitaciones,,Arcos de la Frontera,,Total categorías,Dato,,,,
EOH,2076,EOT11907,,Grado de ocupación por plazas,,Lloret de Mar,,Total categorías,Dato,,,,
EOH,2076,EOT11930,,Número de plazas estimadas,,Jaca,,Total categorías,Dato,,,,
EOH,2076,EOT11938,,Grado de ocupación por plazas en fin de semana,,Sallent de Gállego,,Total categorías,Dato,,,,
EOH,2076,EOT11943,,Grado de ocupación por plazas,,Cazorla,,Total categorías,Dato,,,,
EOH,2076,EOT11957,,Grado de ocupación por habitaciones,,Naut Aran,,Total categorías,Dato,,,,
EOH,2076,EOT11619,,Grado de ocupación por plazas en fin de semana,,Benalmádena,,Total categorías,Dato,,,,
EOH,2076,EOT12011,,Grado de ocupación por habitaciones,,Estepona,,Total categorías,Dato,,,,
EOH,2076,EOT11622,,Grado de ocupación por plazas en fin de semana,,Marbella,,Total categorías,Dato,,,,
EOH,2076,EOT3227,,Grado de ocupación por habitaciones,,Torremolinos,,Total categorías,Dato,,,,
